tau,diff_Eeta_variance
19.04901673026123,0.0
19.078368065746993,0.0
19.107719401232757,0.0
19.13707073671852,0.0
19.166422072204288,0.0
19.19577340769005,0.0
19.225124743175815,0.0
19.25447607866158,0.0
19.283827414147346,0.0
19.31317874963311,0.0
19.342530085118874,0.0
19.371881420604637,0.0
19.401232756090405,0.0
19.43058409157617,0.0
19.459935427061932,0.0
19.489286762547696,0.0
19.518638098033463,0.0
19.547989433519227,0.0
19.57734076900499,0.0
19.606692104490758,0.0
19.636043439976522,0.0
19.665394775462286,0.0
19.69474611094805,0.0
19.724097446433817,0.0
19.75344878191958,0.0
19.782800117405344,0.0
19.812151452891108,0.0
19.841502788376875,0.0
19.87085412386264,0.0
19.9002054593484,0.0
19.929556794834166,0.0
19.958908130319934,0.0
19.988259465805694,0.0
20.017610801291458,0.0
20.046962136777225,0.0
20.07631347226299,0.0
20.105664807748752,0.0
20.135016143234516,0.0
20.164367478720283,0.0
20.193718814206047,0.0
20.22307014969181,0.0
20.252421485177578,0.0
20.281772820663342,0.0
20.311124156149106,0.0
20.34047549163487,0.0
20.369826827120637,0.0
20.3991781626064,0.0
20.428529498092164,0.0
20.457880833577924,0.0
20.487232169063695,0.0
20.51658350454946,0.0
20.54593484003522,0.0
20.575286175520983,0.0
20.604637511006754,0.0
20.633988846492514,0.0
20.663340181978278,0.0
20.69269151746405,0.0
20.72204285294981,0.0
20.751394188435572,0.0
20.780745523921336,0.0
20.810096859407103,0.0
20.839448194892867,0.0
20.86879953037863,0.0
20.898150865864395,0.0
20.927502201350162,0.0
20.956853536835926,0.0
20.98620487232169,0.0
21.015556207807457,0.0
21.04490754329322,0.0
21.074258878778984,0.0
21.103610214264748,0.0
21.132961549750515,0.0
21.16231288523628,0.0
21.191664220722043,0.0
21.221015556207806,0.0
21.250366891693574,0.0
21.279718227179337,0.0
21.3090695626651,0.0
21.33842089815087,0.0
21.367772233636632,0.0
21.397123569122396,0.0
21.42647490460816,0.0
21.455826240093927,0.0
21.48517757557969,0.0
21.514528911065455,0.0
21.54388024655122,0.0
21.573231582036986,0.0
21.60258291752275,0.0
21.631934253008513,0.0
21.66128558849428,0.0
21.690636923980044,0.0
21.719988259465808,0.0
21.74933959495157,0.0
21.77869093043734,0.0
21.808042265923103,0.0
21.837393601408866,0.0
21.86674493689463,0.0
21.896096272380397,0.0
21.92544760786616,0.0
21.954798943351925,0.0
21.984150278837685,0.0
22.013501614323456,0.0
