tau,diff_Eetaalpha2,diff_Eetaalpha2_variance,diff_Eetaalpha2_std,diff_Eetaalpha2_error,N_events
31.08433734939759,0.25209889751008363,1.6180087906898426e-05,0.004022447999278353,0.002844300257259984,2
31.32530120481928,0.252280396030956,1.83268888014977e-05,0.004280991567557416,0.0030271181676222764,2
31.566265060240962,0.2521577589148314,1.742383842837805e-05,0.0041741871578042655,0.002951596045225197,2
31.80722891566265,0.2518345583679396,1.3678874691801174e-05,0.003698496274406826,0.0026152317958262486,2
32.04819277108434,0.2514414396648154,8.317546087452268e-06,0.0028840156184480464,0.0020393070008525283,2
32.28915662650603,0.2511234189186473,3.2131532164053685e-06,0.0017925270476077532,0.0012675080308237434,2
32.53012048192771,0.2510253898633301,2.6257124755545236e-07,0.0005124170640752046,0.0003623335808032788,2
32.7710843373494,0.2512774390301614,7.210229941137442e-07,0.0008491307285181382,0.0006004260962490488,2
33.01204819277108,0.25198160239472067,4.734757701752528e-06,0.0021759498389789522,0.0015386288866637932,2
33.25301204819277,0.2532015414689086,1.1247591517814205e-05,0.0033537429117053985,0.002371454355223204,2
33.49397590361446,0.25495628871787046,1.8325763872640825e-05,0.004280860179057572,0.003027025261923067,2
33.734939759036145,0.25721874740816864,2.3793723669632507e-05,0.004877881063498013,0.003449182777820893,2
33.975903614457835,0.2599190833121131,2.5959031533861202e-05,0.005095000641203218,0.0036027095035446027,2
34.21686746987952,0.26295258069233113,2.4171679382645945e-05,0.0049164702157794005,0.0034764694290793023,2
34.45783132530121,0.26619102211912804,1.90242361563904e-05,0.004361678135350017,0.0030841721868590925,2
34.6987951807229,0.2694962550102228,1.2130151120515149e-05,0.003482836648554616,0.0024627374119579972,2
34.93975903614458,0.2727343769107926,5.567765072489993e-06,0.0023596112121470336,0.0016684970890729765,2
35.18072289156627,0.27578893426411977,1.1910276312810875e-06,0.0010913421238461785,0.0007716954163661617,2
35.42168674698795,0.27857168769297763,4.50594005273104e-08,0.00021227199656881357,0.00015009896822981562,2
35.66265060240964,0.28102982653260644,2.0766356423079787e-06,0.0014410536569843535,0.0010189788129073092,2
35.903614457831324,0.28314897023478586,6.219158780402268e-06,0.00249382412780097,0.001763399951854693,2
36.144578313253014,0.2849518128583507,1.0801920171995651e-05,0.0032866274769124126,0.0023239965761588,2
36.385542168674704,0.2864927816741669,1.4130378980313703e-05,0.003759039635374134,0.002658042416922057,2
36.626506024096386,0.2878495279276385,1.5039956308241225e-05,0.0038781382528529362,0.0027422578569712606,2
36.867469879518076,0.289112395057463,1.3249322335038436e-05,0.00363996185900875,0.002573841713765479,2
37.108433734939766,0.2903731834712863,9.415862785041969e-06,0.0030685277878881867,0.0021697768070750925,2
37.34939759036145,0.2917145390319963,4.895979142373397e-06,0.002212685956563515,0.0015646052445223038,2
37.59036144578314,0.29320114361334493,1.3024404181652486e-06,0.0011412451174770688,0.0008069821615640734,2
37.83132530120483,0.2948736074832472,3.980185246739372e-09,6.308870934437771e-05,4.461045419371659e-05,2
38.0722891566265,0.29674559503675335,1.717089970434699e-06,0.0013103777968336838,0.0009265770260573858,2
38.31325301204819,0.298804304982344,6.300856365613058e-06,0.002510150665918892,0.0017749445576711765,2
38.55421686746988,0.30101402251602,1.2799380830589732e-05,0.003577622231397515,0.00252976094034493,2
38.795180722891565,0.3033221099509712,1.9704946680399165e-05,0.004439025420111847,0.00313886497642055,2
39.036144578313255,0.305666541902923,2.5358950281386312e-05,0.005035767099597271,0.0035608250646013426,2
39.277108433734945,0.30798394893865566,2.8379627064184066e-05,0.005327253238225499,0.0037669368898472443,2
39.51807228915663,0.31021712370004983,2.8009006791535117e-05,0.005292353615503703,0.0037422591299598107,2
39.75903614457832,0.31232106480164434,2.4300781047277548e-05,0.0049295822386159205,0.0034857410293420783,2
40.00000000000001,0.3142668692552655,1.811478868590796e-05,0.004256147164503121,0.003009550521748053,2
40.24096385542169,0.3160431019744634,1.0930093634399383e-05,0.0033060692119795954,0.002337743958862837,2
40.48192771084337,0.3176546278366088,4.526618023042613e-06,0.002127585021342887,0.0015044297961424808,2
40.72289156626506,0.3191192388518652,6.08466269032884e-07,0.0007800424789925764,0.0005515733265092158,2
40.963855421686745,0.3204626986684278,4.4826409742043624e-07,0.000669525277656069,0.0004734258640064124,2
41.204819277108435,0.32171302024309467,4.622447572863414e-06,0.0021499878076080836,0.0015202709582280741,2
41.445783132530124,0.3228948662332184,1.2886174092194289e-05,0.0035897317576936427,0.002538323668505879,2
41.68674698795181,0.3240249099710303,2.420819782918913e-05,0.004920182702826098,0.0034790945538450894,2
41.9277108433735,0.32510883043668026,3.6955740542799995e-05,0.006079123336699133,0.004298589335049348,2
42.168674698795186,0.3261403651960342,4.9191959631997195e-05,0.00701369799977139,0.004959433416832874,2
42.40963855421686,0.3271025482461608,5.9028358386048206e-05,0.007682991499803199,0.0054326953893094445,2
42.65060240963855,0.3279709560123427,6.496471843435176e-05,0.008060069381484986,0.0056993297164820945,2
42.89156626506024,0.3287185128574114,6.615172752966903e-05,0.008133371227828534,0.0057511619491051125,2
43.13253012048193,0.32932119896767165,6.25263621214215e-05,0.00790736126159805,0.005591348769367795,2
43.373493975903614,0.32976388020229486,5.479498204410499e-05,0.007402363274259444,0.005234261268035108,2
43.6144578313253,0.33004545241245287,4.426959854490546e-05,0.006653540301591736,0.004704763466153503,2
43.85542168674699,0.3301825621927956,3.259294099397125e-05,0.005709022770489819,0.004036888714961761,2
44.096385542168676,0.3302113228007247,2.141135050936532e-05,0.004627240053138082,0.003271952819751938,2
