tau,diff_Eeta,diff_Eeta_variance,diff_Eeta_std,diff_Eeta_error,N_events
8.146399055489965,0.0,0.0,0.0,0.0,1
8.264462809917356,0.0,0.0,0.0,0.0,1
8.382526564344747,0.0,0.0,0.0,0.0,1
8.500590318772138,0.0,0.0,0.0,0.0,1
8.61865407319953,0.0,0.0,0.0,0.0,1
8.73671782762692,0.0,0.0,0.0,0.0,1
8.85478158205431,0.0,0.0,0.0,0.0,1
8.9728453364817,0.0,0.0,0.0,0.0,1
9.090909090909092,0.0,0.0,0.0,0.0,1
9.208972845336483,0.0,0.0,0.0,0.0,1
9.327036599763874,0.0,0.0,0.0,0.0,1
9.445100354191265,0.0,0.0,0.0,0.0,1
9.563164108618656,0.0,0.0,0.0,0.0,1
9.681227863046045,0.0,0.0,0.0,0.0,1
9.799291617473436,0.0,0.0,0.0,0.0,1
9.917355371900827,0.0,0.0,0.0,0.0,1
10.035419126328218,0.0,0.0,0.0,0.0,1
10.15348288075561,0.0,0.0,0.0,0.0,1
10.271546635182998,0.0,0.0,0.0,0.0,1
10.38961038961039,0.0,0.0,0.0,0.0,1
10.50767414403778,0.0,0.0,0.0,0.0,1
10.62573789846517,0.0,0.0,0.0,0.0,1
10.743801652892563,0.0,0.0,0.0,0.0,1
10.861865407319954,0.0,0.0,0.0,0.0,1
10.979929161747345,0.0,0.0,0.0,0.0,1
11.097992916174734,0.0,0.0,0.0,0.0,1
11.216056670602125,0.0,0.0,0.0,0.0,1
11.334120425029518,0.0,0.0,0.0,0.0,1
11.452184179456905,0.0,0.0,0.0,0.0,1
11.570247933884298,0.0,0.0,0.0,0.0,1
11.688311688311689,0.0,0.0,0.0,0.0,1
11.80637544273908,0.0,0.0,0.0,0.0,1
11.92443919716647,0.0,0.0,0.0,0.0,1
12.04250295159386,0.0,0.0,0.0,0.0,1
12.160566706021253,0.0,0.0,0.0,0.0,1
12.278630460448642,0.0,0.0,0.0,0.0,1
12.396694214876035,0.0,0.0,0.0,0.0,1
12.514757969303426,0.0,0.0,0.0,0.0,1
12.632821723730814,0.0,0.0,0.0,0.0,1
12.750885478158207,0.0,0.0,0.0,0.0,1
12.8689492325856,0.0,0.0,0.0,0.0,1
12.987012987012985,0.0,0.0,0.0,0.0,1
13.105076741440378,0.0,0.0,0.0,0.0,1
13.22314049586777,0.0,0.0,0.0,0.0,1
13.341204250295162,0.0,0.0,0.0,0.0,1
13.45926800472255,0.0,0.0,0.0,0.0,1
13.577331759149942,0.0,0.0,0.0,0.0,1
13.695395513577335,0.0,0.0,0.0,0.0,1
13.81345926800472,0.0,0.0,0.0,0.0,1
13.931523022432115,0.0,0.0,0.0,0.0,1
14.049586776859506,0.0,0.0,0.0,0.0,1
14.167650531286897,0.0,0.0,0.0,0.0,1
