tau,diff_Eeta
10.62573789846517,0.0
10.743801652892563,0.0
10.861865407319954,0.0
10.979929161747345,0.0
11.097992916174734,0.0
11.216056670602125,0.0
11.334120425029518,0.0
11.452184179456905,0.0
11.570247933884298,0.0
11.688311688311689,0.0
11.80637544273908,0.0
11.92443919716647,0.0
12.04250295159386,0.0
12.160566706021253,0.0
12.278630460448642,0.0
12.396694214876035,0.0
12.514757969303426,0.0
12.632821723730814,0.0
12.750885478158207,0.0
12.8689492325856,0.0
12.987012987012985,0.0
13.105076741440378,0.0
13.22314049586777,0.0
13.341204250295162,0.0
13.45926800472255,0.0
13.577331759149942,0.0
13.695395513577335,0.0
13.81345926800472,0.0
13.931523022432115,0.0
14.049586776859506,0.0
14.167650531286897,0.0
14.285714285714286,0.0
14.40377804014168,0.0
14.52184179456907,0.0
14.639905548996456,0.0
14.75796930342385,0.0
14.876033057851242,0.0
14.994096812278633,0.0
15.112160566706022,0.0
15.230224321133415,0.0
15.348288075560806,0.0
15.466351829988195,0.0
15.584415584415586,0.0
15.702479338842977,0.0
15.820543093270368,0.0
15.938606847697757,0.0
16.05667060212515,0.0
16.17473435655254,0.0
16.29279811097993,0.0
16.410861865407323,0.0
16.528925619834713,0.0
16.646989374262105,0.0
16.765053128689495,0.0
16.883116883116884,0.0
17.001180637544277,0.0
17.119244391971666,0.0
17.23730814639906,0.0
17.355371900826448,0.0
17.47343565525384,0.0
17.59149940968123,0.0
17.70956316410862,0.0
17.827626918536012,0.0
17.9456906729634,0.0
18.063754427390794,0.0
18.181818181818183,0.0
18.299881936245576,0.0
18.417945690672965,0.0
18.536009445100355,0.0
18.654073199527748,0.0
18.772136953955137,0.0
18.89020070838253,0.0
19.00826446280992,0.0
19.12632821723731,0.0
19.2443919716647,0.0
19.36245572609209,0.0
19.480519480519483,0.0
19.598583234946872,0.0
19.716646989374265,0.0
19.834710743801654,0.0
19.952774498229047,0.0
20.070838252656436,0.0
20.188902007083826,0.0
20.30696576151122,0.0
20.425029515938608,0.0
20.543093270365997,0.0
20.66115702479339,0.0
20.77922077922078,0.0
20.89728453364817,0.0
21.01534828807556,0.0
21.13341204250295,0.0
21.25147579693034,0.0
21.369539551357736,0.0
21.487603305785125,0.0
21.605667060212514,0.0
21.723730814639907,0.0
21.841794569067297,0.0
21.95985832349469,0.0
22.07792207792208,0.0
22.195985832349468,0.0
22.31404958677686,0.0
22.43211334120425,0.0
22.55017709563164,0.0
22.668240850059036,0.0
22.78630460448642,0.0
22.90436835891381,0.0
23.022432113341207,0.0
23.140495867768596,0.0
23.258559622195985,0.0
23.376623376623378,0.0
23.494687131050767,0.0
23.61275088547816,0.0
23.73081463990555,0.0
23.84887839433294,0.0
23.96694214876033,0.0
24.08500590318772,0.0
24.20306965761511,0.0
24.321133412042506,0.0
24.4391971664699,0.0
24.557260920897285,0.0
24.675324675324678,0.0
24.79338842975207,0.0
24.911452184179456,0.0
25.029515938606853,0.0
25.147579693034242,0.0
25.265643447461628,0.0
25.383707201889024,0.0
25.501770956316413,0.0
25.6198347107438,0.0
25.7378984651712,0.0
25.85596221959858,0.0
25.97402597402597,0.0
26.09208972845337,0.0
26.210153482880756,0.0
26.328217237308152,0.0
26.44628099173554,0.0
26.564344746162927,0.0
26.682408500590324,0.0
26.800472255017713,0.0
26.9185360094451,0.0
27.036599763872495,0.0
27.154663518299884,0.0
27.27272727272727,0.0
27.39079102715467,0.0
27.50885478158206,0.0
27.62691853600944,0.0
27.74498229043684,0.0
27.86304604486423,0.0
27.981109799291623,0.0
28.099173553719012,0.0
28.2172373081464,0.0
28.335301062573794,0.0
28.453364817001184,0.0
28.571428571428573,0.0
28.68949232585597,0.0
28.80755608028336,0.0
28.92561983471074,0.0
29.04368358913814,0.0
29.16174734356553,0.0
29.279811097992912,0.0
29.397874852420312,0.0
29.5159386068477,0.0
29.634002361275087,0.0
29.752066115702483,0.0
29.870129870129873,0.0
29.988193624557265,0.0
30.106257378984655,0.0
30.224321133412044,0.0
30.34238488783944,0.0
30.46044864226683,0.0
30.57851239669422,0.0
30.69657615112161,0.0
30.814639905549,0.0
30.93270365997639,0.0
31.050767414403783,0.0
31.168831168831172,0.0
31.28689492325856,0.0
31.404958677685954,0.0
31.523022432113343,0.0
31.641086186540736,0.0
31.759149940968125,0.0
31.877213695395515,0.0
31.99527744982291,0.0
32.1133412042503,0.0
32.231404958677686,0.0
32.34946871310508,0.0
32.46753246753247,0.0
32.58559622195986,0.0
32.70365997638726,0.0
32.82172373081465,0.0
32.939787485242036,0.0
33.057851239669425,0.0
33.175914994096814,0.0
33.29397874852421,0.0
33.4120425029516,0.0
33.53010625737899,0.0
33.64817001180638,0.0
33.76623376623377,0.0
33.88429752066116,0.0
34.00236127508855,0.0
34.12042502951594,0.0
34.23848878394333,0.0
34.35655253837073,0.0
34.47461629279812,0.0
34.59268004722551,0.0
34.710743801652896,0.0
34.828807556080285,0.0
34.94687131050768,0.0
35.06493506493507,0.0
35.18299881936246,0.0
35.30106257378985,0.0
35.41912632821724,0.0
35.53719008264463,0.0
35.655253837072024,0.0
35.77331759149941,0.0
35.8913813459268,0.0
36.0094451003542,0.0
36.12750885478159,0.0
36.24557260920898,0.0
36.36363636363637,0.0
36.481700118063756,0.0
36.59976387249115,0.0
36.71782762691854,0.0
36.83589138134593,0.0
36.95395513577332,0.0
37.07201889020071,0.0
37.1900826446281,0.0
37.308146399055495,0.0
37.426210153482884,0.0
37.544273907910274,0.0
37.66233766233767,0.0
37.78040141676506,0.0
37.89846517119245,0.0
38.01652892561984,0.0
38.13459268004723,0.0
38.25265643447462,0.0
38.37072018890201,0.0
38.4887839433294,0.0
38.60684769775679,0.0
38.72491145218418,0.0
38.84297520661157,0.0
38.961038961038966,0.0
39.079102715466355,0.0
39.197166469893745,0.0
39.31523022432114,0.0
39.43329397874853,0.0
39.55135773317592,0.0
39.66942148760331,0.0
39.7874852420307,0.0
39.905548996458094,0.0
40.02361275088548,0.0
40.14167650531287,0.0
40.25974025974026,0.0
40.37780401416765,0.0
40.49586776859504,0.0
40.61393152302244,0.0
40.731995277449826,0.0
40.850059031877215,0.0
40.968122786304605,0.0
41.086186540731994,0.0
41.20425029515938,0.0
41.32231404958678,0.0
41.44037780401417,0.0
41.55844155844156,0.0
41.67650531286895,0.0
41.79456906729634,0.0
41.91263282172373,0.0
